Address Rule Id,Residentials Addresses Linked,Num From,Num To,RangeType,Street Name,Zip5,City,TownCode,Ward,District,CongressionalDistrictCode,AssemblyDistrictCode,SenateDistrictCode,LegislativeDistrictCode,VillageCode,SchoolCode,FireCode,CityCouncilCode,TownWardCode
852,206,100,1502,EVEN,IVY RIDGE RD,13210,SYRACUSE,,014,004,022,129,048,015,,,,003,
4544,2,102,105,ALL,J STANLEY COYNE CIR,13202,SYRACUSE,,012,002,022,128,048,016,,,,004,
3759,12,105,145,ALL,JACLYN DR,13205,SYRACUSE,,014,011,022,129,048,015,,,,004,
4695,8,1,8,ALL,JAMES HEATH RD,13203,SYRACUSE,,005,001,022,129,048,007,,,,005,
4696,61,400,446,EVEN,JAMES ST,13203,SYRACUSE,,009,004,022,129,048,009,,,,001,
4697,26,427,477,ODD,JAMES ST,13203,SYRACUSE,,009,002,022,129,048,008,,,,001,
4698,275,518,770,EVEN,JAMES ST,13203,SYRACUSE,,006,001,022,129,048,009,,,,001,
4699,188,615,753,ODD,JAMES ST,13203,SYRACUSE,,006,003,022,129,048,009,,,,001,
4700,289,830,989,ALL,JAMES ST,13203,SYRACUSE,,006,005,022,129,048,009,,,,005,
4701,92,1019,1235,ODD,JAMES ST,13203,SYRACUSE,,004,005,022,129,048,007,,,,005,
4702,118,1072,1512,EVEN,JAMES ST,13203,SYRACUSE,,006,005,022,129,048,009,,,,005,
4703,2,1303,1401,ODD,JAMES ST,13203,SYRACUSE,,004,006,022,129,048,007,,,,005,
4704,21,1600,1666,EVEN,JAMES ST,13203,SYRACUSE,,005,001,022,129,048,007,,,,005,
4705,2,1601,1601,ODD,JAMES ST,13203,SYRACUSE,,004,004,022,129,048,007,,,,005,
2569,54,1700,2226,EVEN,JAMES ST,13206,SYRACUSE,,005,003,022,129,048,007,,,,005,
2570,60,1701,2225,ODD,JAMES ST,13206,SYRACUSE,,004,007,022,129,048,007,,,,005,
2571,10,2300,2540,EVEN,JAMES ST,13206,SYRACUSE,,005,004,022,129,048,007,,,,005,
2572,47,2363,2541,ODD,JAMES ST,13206,SYRACUSE,,004,010,022,129,048,007,,,,005,
2573,62,2603,2909,ALL,JAMES ST,13206,SYRACUSE,,005,006,022,129,048,007,,,,005,
2574,32,3027,3333,ALL,JAMES ST,13206,SYRACUSE,,005,007,022,129,048,007,,,,005,
2575,38,3401,3606,ALL,JAMES ST,13206,SYRACUSE,,005,009,022,129,048,007,,,,005,
9159,1,1683,1683,ALL,JAMES ST,13203,SYRACUSE,,004,007,022,129,048,007,,,,005,
853,115,123,147,ALL,JAMESVILLE AVE,13210,SYRACUSE,,019,006,022,129,048,016,,,,003,
854,67,202,704,EVEN,JAMESVILLE AVE,13210,SYRACUSE,,019,008,022,129,048,016,,,,004,
855,8,267,439,ODD,JAMESVILLE AVE,13210,SYRACUSE,,019,006,022,129,048,016,,,,003,
856,19,517,1301,ODD,JAMESVILLE AVE,13210,SYRACUSE,,019,003,022,129,048,015,,,,003,
857,11,1006,1310,EVEN,JAMESVILLE AVE,13210,SYRACUSE,,014,004,022,129,048,015,,,,003,
6377,5,100,116,EVEN,JANET DR,13224,SYRACUSE,,017,012,022,128,048,015,,,,003,
6378,10,101,201,ODD,JANET DR,13224,SYRACUSE,,017,009,022,128,048,015,,,,003,
4706,8,102,112,ALL,JASPER PL,13203,SYRACUSE,,004,001,022,129,048,009,,,,001,
4707,48,112,223,ALL,JASPER ST,13203,SYRACUSE,,004,001,022,129,048,009,,,,001,
4708,18,317,340,ALL,JASPER ST,13203,SYRACUSE,,004,005,022,129,048,007,,,,005,
859,14,106,134,ALL,JEAN AVE,13210,SYRACUSE,,014,004,022,129,048,015,,,,003,
860,22,100,134,EVEN,JERICHO DR,13210,SYRACUSE,,019,008,022,129,048,016,,,,004,
861,5,101,204,ALL,JEROME ST,13210,SYRACUSE,,017,002,022,128,048,015,,,,003,
1694,84,104,162,ALL,JOHN ST,13208,SYRACUSE,,003,002,022,129,048,009,,,,001,
1695,38,201,511,ALL,JOHN ST,13208,SYRACUSE,,003,004,022,129,048,009,,,,001,
1696,4,611,617,ODD,JOHN ST,13208,SYRACUSE,,003,006,022,129,048,009,,,,001,
1697,28,106,129,ALL,JOSEPHINE ST,13208,SYRACUSE,,003,002,022,129,048,009,,,,001,
862,11,102,114,EVEN,JUDSON ST,13210,SYRACUSE,,017,003,022,128,048,015,,,,003,
863,8,103,115,ODD,JUDSON ST,13210,SYRACUSE,,017,005,022,128,048,015,,,,003,
7654,13,105,118,ALL,JUNEWAY RD,13215,SYRACUSE,,011,007,022,129,048,008,,,,002,
3448,4,100,104,EVEN,KANDACE ST,13204,SYRACUSE,,011,002,022,129,048,008,,,,002,
3449,1,101,101,ODD,KANE RD,13204,SYRACUSE,,007,001,022,129,048,008,,,,002,
1698,22,112,159,ALL,KAPPESSER ST,13208,SYRACUSE,,003,006,022,129,048,009,,,,001,
2843,10,100,133,ALL,KEEN PL,13207,SYRACUSE,,013,001,022,128,048,015,,,,004,
3450,79,105,321,ALL,KELLOGG ST,13204,SYRACUSE,,010,003,022,128,048,015,,,,002,
3760,35,101,249,ALL,KENMORE AVE,13205,SYRACUSE,,013,006,022,128,048,016,,,,004,
864,8,104,144,EVEN,KENSINGTON PL,13210,SYRACUSE,,016,002,022,129,048,016,,,,003,
865,8,105,135,ODD,KENSINGTON PL,13210,SYRACUSE,,017,002,022,128,048,015,,,,003,
866,48,200,351,ALL,KENSINGTON PL,13210,SYRACUSE,,019,007,022,129,048,015,,,,003,
867,1,102,102,EVEN,KENSINGTON RD,13210,SYRACUSE,,016,002,022,129,048,016,,,,003,
868,1,105,105,ODD,KENSINGTON RD,13210,SYRACUSE,,016,003,022,129,048,017,,,,003,
869,26,110,335,ALL,KENSINGTON RD,13210,SYRACUSE,,016,002,022,129,048,016,,,,003,
870,12,412,616,ALL,KENSINGTON RD,13210,SYRACUSE,,017,002,022,128,048,015,,,,003,
1699,64,100,325,ALL,KENWICK DR,13208,SYRACUSE,,003,005,022,129,048,007,,,,001,
1701,74,112,323,ALL,KENWOOD AVE,13208,SYRACUSE,,001,005,022,129,048,009,,,,001,
871,4,134,148,EVEN,KIDD AVE,13210,SYRACUSE,,006,008,022,128,048,009,,,,005,
6380,3,101,116,ALL,KILLIAN DR,13224,SYRACUSE,,017,015,022,128,048,017,,,,003,
2844,26,120,255,ALL,KIMBER AVE,13207,SYRACUSE,,013,005,022,129,048,015,,,,004,
6381,8,303,327,ODD,KIMBER RD,13224,SYRACUSE,,017,013,022,128,048,017,,,,003,
6382,14,308,450,EVEN,KIMBER RD,13224,SYRACUSE,,017,015,022,128,048,017,,,,003,
3451,15,101,115,ALL,KINCAID AVE,13204,SYRACUSE,,007,001,022,129,048,008,,,,002,
4545,5,213,213,ODD,KING ST,13202,SYRACUSE,,018,001,022,128,048,016,,,,004,
3452,10,1,14,ALL,KINGSLEY PL,13204,SYRACUSE,,007,001,022,129,048,008,,,,002,
2577,26,105,308,ALL,KINNE ST,13206,SYRACUSE,,005,001,022,129,048,007,,,,005,
3761,49,106,271,ALL,KIRK AVE,13205,SYRACUSE,,018,002,022,128,048,016,,,,004,
3762,37,311,468,ALL,KIRK AVE,13205,SYRACUSE,,019,001,022,128,048,016,,,,004,
3763,7,101,115,ODD,KIRK PARK DR,13205,SYRACUSE,,019,001,022,128,048,016,,,,004,
1702,16,101,315,ALL,KIRKPATRICK ST,13208,SYRACUSE,,002,003,022,129,048,008,,,,001,
1703,55,406,621,ALL,KIRKPATRICK ST,13208,SYRACUSE,,001,006,022,129,048,009,,,,001,
1704,40,703,1141,ODD,KIRKPATRICK ST,13208,SYRACUSE,,001,007,022,129,048,009,,,,001,
1705,38,702,944,EVEN,KIRKPATRICK ST,13208,SYRACUSE,,001,003,022,129,048,009,,,,001,
3764,3,101,105,ODD,KIRKWOOD PL,13205,SYRACUSE,,019,001,022,128,048,016,,,,004,
4709,14,102,219,ALL,KLINE ST,13203,SYRACUSE,,004,004,022,129,048,007,,,,005,
4710,12,105,305,ODD,KNAUL ST,13203,SYRACUSE,,004,002,022,129,048,007,,,,001,
4711,8,106,116,EVEN,KNAUL ST,13203,SYRACUSE,,004,001,022,129,048,009,,,,001,
2845,26,105,320,ALL,KRAMER DR,13207,SYRACUSE,,013,007,022,129,048,015,,,,004,
1708,36,101,177,ALL,KUHL AVE,13208,SYRACUSE,,003,003,022,129,048,009,,,,001,
1709,1,106,106,EVEN,LACY PL,13208,SYRACUSE,,001,004,022,129,048,009,,,,001,
3765,492,101,409,ALL,LAFAYETTE RD,13205,SYRACUSE,,014,009,022,129,048,015,,,,003,
2846,29,303,415,ALL,LAFORTE AVE,13207,SYRACUSE,,011,003,022,129,048,008,,,,002,
3453,88,118,308,ALL,LAKEVIEW AVE,13204,SYRACUSE,,002,001,022,129,048,008,,,,002,
872,60,100,430,ALL,LAMBRETH LN,13210,SYRACUSE,,019,003,022,129,048,015,,,,003,
2578,16,103,123,ODD,LAMSON ST,13206,SYRACUSE,,005,007,022,129,048,007,,,,005,
2579,6,114,134,EVEN,LAMSON ST,13206,SYRACUSE,,005,009,022,129,048,007,,,,005,
2580,13,205,215,ODD,LAMSON ST,13206,SYRACUSE,,004,009,022,129,048,007,,,,005,
873,15,700,743,ALL,LANCASTER AVE,13210,SYRACUSE,,016,003,022,129,048,017,,,,003,
874,21,815,959,ODD,LANCASTER AVE,13210,SYRACUSE,,016,002,022,129,048,016,,,,003,
875,33,818,960,EVEN,LANCASTER AVE,13210,SYRACUSE,,016,003,022,129,048,017,,,,003,
876,35,969,1060,ALL,LANCASTER AVE,13210,SYRACUSE,,016,002,022,129,048,016,,,,003,
877,65,1111,1589,ALL,LANCASTER AVE,13210,SYRACUSE,,019,007,022,129,048,015,,,,003,
878,1,112,112,EVEN,LANCASTER PL,13210,SYRACUSE,,019,007,022,129,048,015,,,,003,
3766,15,102,204,ALL,LANDON AVE,13205,SYRACUSE,,018,002,022,128,048,016,,,,004,
3767,7,303,402,ALL,LANDON AVE,13205,SYRACUSE,,019,002,022,128,048,016,,,,004,
4546,17,100,124,ALL,LATIMER TER,13202,SYRACUSE,,009,005,022,128,048,016,,,,004,
3768,16,105,421,ALL,LATTER DR,13205,SYRACUSE,,014,006,022,129,048,015,,,,004,
1710,43,101,143,ALL,LAWRENCE ST,13208,SYRACUSE,,001,003,022,129,048,009,,,,001,
2581,15,100,105,ALL,LEA LN,13206,SYRACUSE,,004,008,022,129,048,007,,,,005,
3454,12,200,319,ALL,LEAVENWORTH AVE,13204,SYRACUSE,,002,001,022,129,048,008,,,,002,
1711,5,215,237,ALL,LEMOYNE AVE,13208,SYRACUSE,,002,003,022,129,048,008,,,,001,
1712,5,311,411,ODD,LEMOYNE AVE,13208,SYRACUSE,,001,004,022,129,048,009,,,,001,
1713,77,507,835,ALL,LEMOYNE AVE,13208,SYRACUSE,,001,002,022,129,048,009,,,,001,
1714,62,901,1182,ALL,LEMOYNE AVE,13208,SYRACUSE,,001,005,022,129,048,009,,,,001,
1715,9,1201,1331,ODD,LEMOYNE AVE,13208,SYRACUSE,,001,001,022,129,048,009,,,,001,
1716,16,1202,1334,EVEN,LEMOYNE AVE,13208,SYRACUSE,,001,005,022,129,048,009,,,,001,
1717,48,1337,1621,ALL,LEMOYNE AVE,13208,SYRACUSE,,001,001,022,129,048,009,,,,001,
7417,5,0,0,EVEN,LEMOYNE COL,13214,SYRACUSE,,017,016,022,128,048,017,,,,003,
7418,6,0,0,EVEN,LEMOYNE COL-DABLON,13214,SYRACUSE,,017,016,022,128,048,017,,,,003,
7421,2,0,0,EVEN,LEMOYNE COL-FOERY,13214,SYRACUSE,,017,016,022,128,048,017,,,,003,
7423,4,0,0,EVEN,LEMOYNE COL-HARRISON,13214,SYRACUSE,,017,016,022,128,048,017,,,,003,
7424,4,0,0,EVEN,LEMOYNE COL-HARRISON,13214,SYRACUSE,,017,016,022,128,048,017,,,,003,
7427,1,0,0,EVEN,LEMOYNE COL-JESUIT,13214,SYRACUSE,,017,016,022,128,048,017,,,,003,
7429,2,0,0,EVEN,LEMOYNE COL-MITCHELL,13214,SYRACUSE,,017,016,022,128,048,017,,,,003,
7431,1,0,0,EVEN,LEMOYNE COL-NELLIGAN,13214,SYRACUSE,,017,016,022,128,048,017,,,,003,
7433,5,0,0,EVEN,LEMOYNE COL-ST MARY,13214,SYRACUSE,,017,016,022,128,048,017,,,,003,
7434,4,0,0,EVEN,LEMOYNE COL-ST MARY,13214,SYRACUSE,,017,016,022,128,048,017,,,,003,
7435,3,0,0,EVEN,LEMOYNE COL-TH,13214,SYRACUSE,,017,016,022,128,048,017,,,,003,
879,9,209,235,ODD,LENNOX AVE,13210,SYRACUSE,,017,003,022,128,048,015,,,,003,
880,5,216,316,EVEN,LENNOX AVE,13210,SYRACUSE,,017,002,022,128,048,015,,,,003,
3770,7,208,284,EVEN,LEON ST,13205,SYRACUSE,,018,002,022,128,048,016,,,,004,
3455,14,100,320,ALL,LEWIS ST,13204,SYRACUSE,,007,001,022,129,048,008,,,,002,
881,6,203,302,ALL,LEWISTON DR,13210,SYRACUSE,,019,004,022,129,048,015,,,,003,
882,60,109,405,ALL,LEXINGTON AVE,13210,SYRACUSE,,017,006,022,128,048,017,,,,005,
3456,53,118,426,ALL,LIBERTY ST,13204,SYRACUSE,,002,001,022,129,048,008,,,,002,
883,15,100,131,ALL,LIGHT CT,13210,SYRACUSE,,015,004,022,128,048,016,,,,004,
1720,41,109,153,ALL,LILAC ST,13208,SYRACUSE,,003,002,022,129,048,009,,,,001,
1721,32,210,260,ALL,LILAC ST,13208,SYRACUSE,,002,003,022,129,048,008,,,,001,
2583,18,100,228,EVEN,LILLIAN AVE,13206,SYRACUSE,,005,006,022,129,048,007,,,,005,
2584,10,117,227,ODD,LILLIAN AVE,13206,SYRACUSE,,004,010,022,129,048,007,,,,005,
2585,40,301,397,ALL,LILLIAN AVE,13206,SYRACUSE,,004,008,022,129,048,007,,,,005,
2586,48,401,481,ALL,LILLIAN AVE,13206,SYRACUSE,,004,009,022,129,048,007,,,,005,
6385,25,200,200,EVEN,LIME ST,13224,SYRACUSE,,017,010,022,128,048,017,,,,005,
3457,34,110,199,ALL,LINCOLN AVE,13204,SYRACUSE,,010,004,022,128,048,016,,,,004,
3458,29,200,247,ALL,LINCOLN AVE,13204,SYRACUSE,,012,002,022,128,048,016,,,,004,
4712,26,102,210,EVEN,LINCOLN PK DR,13203,SYRACUSE,,006,002,022,129,048,009,,,,005,
4713,19,103,225,ODD,LINCOLN PK DR,13203,SYRACUSE,,006,005,022,129,048,009,,,,005,
2588,62,100,119,ALL,LINWILL TER,13206,SYRACUSE,,004,008,022,129,048,007,,,,005,
884,45,702,875,ALL,LIVINGSTON AVE,13210,SYRACUSE,,016,003,022,129,048,017,,,,003,
6387,18,200,220,ALL,LOCKSLEY RD,13224,SYRACUSE,,017,015,022,128,048,017,,,,003,
7436,47,101,402,ALL,LOCKWOOD RD,13214,SYRACUSE,,017,013,022,128,048,017,,,,003,
4714,41,212,616,EVEN,LODI ST,13203,SYRACUSE,,006,002,022,129,048,009,,,,005,
4715,39,315,713,ODD,LODI ST,13203,SYRACUSE,,006,001,022,129,048,009,,,,001,
4716,141,710,712,EVEN,LODI ST,13203,SYRACUSE,,006,005,022,129,048,009,,,,005,
4717,28,913,1313,ODD,LODI ST,13203,SYRACUSE,,009,002,022,129,048,008,,,,001,
4718,14,1100,1300,EVEN,LODI ST,13203,SYRACUSE,,006,003,022,129,048,009,,,,001,
1722,25,1416,1508,ALL,LODI ST,13208,SYRACUSE,,003,002,022,129,048,009,,,,001,
1723,25,1509,1905,ODD,LODI ST,13208,SYRACUSE,,003,001,022,129,048,008,,,,001,
1724,44,1510,1914,EVEN,LODI ST,13208,SYRACUSE,,003,002,022,129,048,009,,,,001,
1725,77,2000,2716,ALL,LODI ST,13208,SYRACUSE,,002,003,022,129,048,008,,,,001,
2589,1,2425,2425,ODD,LODI ST,13206,SYRACUSE,,002,003,022,129,048,008,,,,001,
3459,21,102,134,ALL,LOEHR AVE,13204,SYRACUSE,,011,002,022,129,048,008,,,,002,
1726,32,107,172,ALL,LOMA AVE,13208,SYRACUSE,,003,003,022,129,048,009,,,,001,
1727,28,208,350,ALL,LOMA AVE,13208,SYRACUSE,,001,001,022,129,048,009,,,,001,
885,3,105,307,ODD,LOMBARD AVE,13210,SYRACUSE,,017,006,022,128,048,017,,,,005,
3773,9,100,400,ALL,LONGMEADOW CIR,13205,SYRACUSE,,014,011,022,129,048,015,,,,004,
3774,57,100,408,ALL,LONGMEADOW DR,13205,SYRACUSE,,014,011,022,129,048,015,,,,004,
2847,19,101,336,ALL,LOOMIS AVE,13207,SYRACUSE,,013,008,022,128,048,015,,,,004,
886,40,101,292,ALL,LORRAINE AVE,13210,SYRACUSE,,019,006,022,129,048,016,,,,003,
2591,31,100,203,ALL,LUDDINGTON ST,13206,SYRACUSE,,005,011,022,129,048,007,,,,005,
2592,8,207,239,ODD,LUDDINGTON ST,13206,SYRACUSE,,005,002,022,129,048,009,,,,005,
2593,8,208,228,EVEN,LUDDINGTON ST,13206,SYRACUSE,,005,011,022,129,048,007,,,,005,
3460,21,100,330,EVEN,LYDELL ST,13204,SYRACUSE,,011,002,022,129,048,008,,,,002,
3461,20,103,327,ODD,LYDELL ST,13204,SYRACUSE,,011,001,022,128,048,008,,,,002,
2848,35,103,608,ALL,LYNCH AVE,13207,SYRACUSE,,013,004,022,129,048,015,,,,002,
3775,19,105,149,ALL,LYNN CIR,13205,SYRACUSE,,014,006,022,129,048,015,,,,004,
2594,34,101,163,ALL,LYNWOOD AVE,13206,SYRACUSE,,005,007,022,129,048,007,,,,005,
2849,1,99,99,ODD,MACDOUGAL PL,13207,SYRACUSE,,013,009,022,129,048,015,,,,004,
2850,15,97,105,ALL,MACDOUGALL PL,13207,SYRACUSE,,013,009,022,129,048,015,,,,004,
4547,1,141,141,ODD,MADISON ST,13202,SYRACUSE,,009,001,022,129,048,008,,,,002,
887,13,610,620,EVEN,MADISON ST,13210,SYRACUSE,,015,003,022,129,048,016,,,,002,
888,3,635,635,ODD,MADISON ST,13210,SYRACUSE,,015,002,022,128,048,016,,,,002,
889,81,901,1219,ODD,MADISON ST,13210,SYRACUSE,,016,006,022,129,048,017,,,,005,
890,8,920,1106,EVEN,MADISON ST,13210,SYRACUSE,,016,001,022,129,048,017,,,,003,
891,15,1310,1422,EVEN,MADISON ST,13210,SYRACUSE,,017,005,022,128,048,015,,,,003,
892,9,1311,1341,ODD,MADISON ST,13210,SYRACUSE,,017,018,022,128,048,015,,,,005,
3462,14,106,220,ALL,MAGNOLIA ST,13204,SYRACUSE,,008,002,022,129,048,008,,,,002,
2851,31,101,410,ALL,MAINS AVE,13207,SYRACUSE,,013,005,022,129,048,015,,,,004,
3463,13,101,125,ALL,MALCOLM ST,13204,SYRACUSE,,010,003,022,128,048,015,,,,002,
1729,35,112,175,ALL,MALVERNE DR,13208,SYRACUSE,,003,003,022,129,048,009,,,,001,
1730,42,214,348,ALL,MALVERNE DR,13208,SYRACUSE,,001,001,022,129,048,009,,,,001,
4719,8,108,126,EVEN,MANILLA ST,13203,SYRACUSE,,006,002,022,129,048,009,,,,005,
7438,20,100,191,ALL,MANOR DR,13214,SYRACUSE,,017,016,022,128,048,017,,,,003,
7439,1,215,215,ODD,MANOR DR,13214,SYRACUSE,,017,013,022,128,048,017,,,,003,
893,21,207,325,ALL,MAPLE ST,13210,SYRACUSE,,017,006,022,128,048,017,,,,005,
894,6,405,449,ALL,MAPLE ST,13210,SYRACUSE,,017,018,022,128,048,015,,,,005,
895,47,100,170,ALL,MAPLE TER,13210,SYRACUSE,,017,018,022,128,048,015,,,,005,
1731,78,105,261,ALL,MAPLEHURST AVE,13208,SYRACUSE,,003,003,022,129,048,009,,,,001,
3776,44,112,305,ALL,MAPLEWOOD AVE,13205,SYRACUSE,,014,007,022,129,048,015,,,,004,
3464,13,112,312,ALL,MARCELLUS ST,13204,SYRACUSE,,010,006,022,129,048,016,,,,002,
3465,1,307,307,ODD,MARCELLUS ST,13204,SYRACUSE,,008,001,022,128,048,016,,,,002,
3466,1,307,307,ODD,MARCELLUS ST,13204,SYRACUSE,,008,001,022,128,048,016,,,,002,
3467,10,313,419,ODD,MARCELLUS ST,13204,SYRACUSE,,008,001,022,128,048,016,,,,002,
3468,1,318,318,EVEN,MARCELLUS ST,13204,SYRACUSE,,010,006,022,129,048,016,,,,002,
3469,19,422,517,ALL,MARCELLUS ST,13204,SYRACUSE,,008,002,022,129,048,008,,,,002,
3470,14,605,735,ODD,MARCELLUS ST,13204,SYRACUSE,,008,003,022,128,048,008,,,,002,
1732,3,121,125,ODD,MARCIA ST,13208,SYRACUSE,,001,005,022,129,048,009,,,,001,
2852,37,200,319,ALL,MARGUERITE AVE,13207,SYRACUSE,,013,001,022,128,048,015,,,,004,
2595,34,101,223,ALL,MARIPOSA ST,13206,SYRACUSE,,005,001,022,129,048,007,,,,005,
2853,20,100,118,ALL,MARIS DR,13207,SYRACUSE,,013,007,022,129,048,015,,,,004,
3777,5,100,115,ALL,MARJORIE ST,13205,SYRACUSE,,014,011,022,129,048,015,,,,004,
3778,19,102,122,ALL,MARK AVE,13205,SYRACUSE,,019,002,022,128,048,016,,,,004,
2854,46,110,268,ALL,MARKLAND AVE,13207,SYRACUSE,,011,003,022,129,048,008,,,,002,
2596,18,112,141,ALL,MARLBOROUGH RD,13206,SYRACUSE,,004,010,022,129,048,007,,,,005,
2597,38,200,359,ALL,MARLBOROUGH RD,13206,SYRACUSE,,004,008,022,129,048,007,,,,005,
2855,6,100,207,ALL,MARLETT ST,13207,SYRACUSE,,013,008,022,128,048,015,,,,004,
3471,2,506,508,EVEN,MARQUETTE ST,13204,SYRACUSE,,002,002,022,129,048,008,,,,002,
896,10,302,302,EVEN,MARSHALL ST,13210,SYRACUSE,,016,001,022,129,048,017,,,,003,
1734,37,112,185,ALL,MARTIN ST,13208,SYRACUSE,,001,005,022,129,048,009,,,,001,
1735,11,200,256,EVEN,MARTIN ST,13208,SYRACUSE,,001,001,022,129,048,009,,,,001,
1736,22,201,257,ODD,MARTIN ST,13208,SYRACUSE,,001,005,022,129,048,009,,,,001,
1737,14,301,320,ALL,MARTIN ST,13208,SYRACUSE,,001,001,022,129,048,009,,,,001,
2856,23,100,151,ALL,MARVIN RD,13207,SYRACUSE,,013,005,022,129,048,015,,,,004,
1738,65,101,156,ALL,MARY ST,13208,SYRACUSE,,003,002,022,129,048,009,,,,001,
1739,10,203,216,ALL,MARY ST,13208,SYRACUSE,,003,004,022,129,048,009,,,,001,
897,25,700,754,ALL,MARYLAND AVE,13210,SYRACUSE,,016,003,022,129,048,017,,,,003,
898,23,800,926,EVEN,MARYLAND AVE,13210,SYRACUSE,,016,002,022,129,048,016,,,,003,
899,21,815,951,ODD,MARYLAND AVE,13210,SYRACUSE,,017,002,022,128,048,015,,,,003,
3472,1,208,208,EVEN,MASSENA ST,13204,SYRACUSE,,010,001,022,128,048,008,,,,002,
3473,5,514,613,ALL,MASSENA ST,13204,SYRACUSE,,010,003,022,128,048,015,,,,002,
4720,64,107,267,ALL,MATHER ST,13203,SYRACUSE,,006,002,022,129,048,009,,,,005,
3474,12,203,211,ODD,MATTY AVE,13204,SYRACUSE,,002,001,022,129,048,008,,,,002,
2857,14,107,133,ALL,MAURICE AVE,13207,SYRACUSE,,013,005,022,129,048,015,,,,004,
2858,12,114,148,ALL,MAXWELL AVE,13207,SYRACUSE,,013,005,022,129,048,015,,,,004,
2859,22,1,26,ALL,MAXWELL CT,13207,SYRACUSE,,013,005,022,129,048,015,,,,004,
2860,19,100,220,ALL,MAY AVE,13207,SYRACUSE,,013,001,022,128,048,015,,,,004,
1741,32,112,176,ALL,MAYAR ST,13208,SYRACUSE,,003,005,022,129,048,007,,,,001,
3779,26,106,132,ALL,MAYWOOD DR,13205,SYRACUSE,,014,005,022,128,048,015,,,,004,
3780,18,104,121,ALL,MCALLISTER AVE,13205,SYRACUSE,,019,005,022,128,048,016,,,,004,
3781,11,110,124,ALL,MCCLURE AVE,13205,SYRACUSE,,019,005,022,128,048,016,,,,004,
4548,1,103,103,ODD,MCCORMICK AVE,13202,SYRACUSE,,010,006,022,129,048,016,,,,002,
7684,4,103,109,ODD,MCDONALD RD,13215,SYRACUSE,,013,004,022,129,048,015,,,,002,
7689,1,4889,4889,ODD,MCDONALD RD,13215,SYRACUSE,,011,004,022,129,048,008,,,,002,
3782,35,111,245,ALL,MCKINLEY AVE,13205,SYRACUSE,,019,005,022,128,048,016,,,,004,
3783,26,118,268,EVEN,MCLENNAN AVE,13205,SYRACUSE,,018,002,022,128,048,016,,,,004,
3784,26,123,269,ODD,MCLENNAN AVE,13205,SYRACUSE,,019,002,022,128,048,016,,,,004,
3785,2,312,314,EVEN,MCLENNAN AVE,13205,SYRACUSE,,019,001,022,128,048,016,,,,004,
3475,9,1,8,ALL,MEADE CT,13204,SYRACUSE,,008,001,022,128,048,016,,,,002,
6389,4,808,817,ALL,MEADOWBROOK DR,13224,SYRACUSE,,017,002,022,128,048,015,,,,003,
6390,29,908,1053,ALL,MEADOWBROOK DR,13224,SYRACUSE,,017,012,022,128,048,015,,,,003,
6391,25,1106,1427,ALL,MEADOWBROOK DR,13224,SYRACUSE,,017,009,022,128,048,015,,,,003,
6392,51,1503,1723,ALL,MEADOWBROOK DR,13224,SYRACUSE,,017,015,022,128,048,017,,,,003,
900,3,106,113,ALL,MEADOWBROOK DR,13210,SYRACUSE,,019,007,022,129,048,015,,,,003,
901,3,206,220,EVEN,MEADOWBROOK DR,13210,SYRACUSE,,019,004,022,129,048,015,,,,003,
902,6,223,331,ODD,MEADOWBROOK DR,13210,SYRACUSE,,019,007,022,129,048,015,,,,003,
903,5,610,707,ALL,MEADOWBROOK DR,13210,SYRACUSE,,017,002,022,128,048,015,,,,003,
2861,12,100,128,ALL,MEDORA PL,13207,SYRACUSE,,013,001,022,128,048,015,,,,004,
4889,13,100,234,EVEN,MELBOURNE AVE,13224,SYRACUSE,,017,014,022,128,048,017,,,,005,
4890,11,119,243,ODD,MELBOURNE AVE,13224,SYRACUSE,,017,010,022,128,048,017,,,,005,
2598,26,101,505,ODD,MELROSE AVE,13206,SYRACUSE,,005,003,022,129,048,007,,,,005,
2599,26,104,504,EVEN,MELROSE AVE,13206,SYRACUSE,,005,001,022,129,048,007,,,,005,
3786,5,102,206,EVEN,MENLO DR,13205,SYRACUSE,,014,003,022,128,048,016,,,,004,
3787,7,111,209,ODD,MENLO DR,13205,SYRACUSE,,014,002,022,128,048,016,,,,004,
6102,14,113,184,ALL,MERRELL RD,13219,SYRACUSE,,011,007,022,129,048,008,,,,002,
1743,80,100,232,ALL,MERRILL ST,13208,SYRACUSE,,001,001,022,129,048,009,,,,001,
3476,19,100,118,ALL,MERRIMAN AVE,13204,SYRACUSE,,010,003,022,128,048,015,,,,002,
3477,64,206,419,ALL,MERRIMAN AVE,13204,SYRACUSE,,010,001,022,128,048,008,,,,002,
2862,57,119,329,ALL,MERRITT AVE,13207,SYRACUSE,,013,007,022,129,048,015,,,,004,
4721,10,609,635,ALL,MERTENS AVE,13203,SYRACUSE,,004,003,022,129,048,007,,,,005,
4722,4,908,1015,ALL,MERTENS AVE,13203,SYRACUSE,,004,004,022,129,048,007,,,,005,
4723,20,101,113,ALL,MERZ AVE,13203,SYRACUSE,,004,001,022,129,048,009,,,,001,
1744,11,100,120,ALL,MICHAELS AVE,13208,SYRACUSE,,001,007,022,129,048,009,,,,001,
904,5,101,106,ALL,MICHAELS CIR,13210,SYRACUSE,,019,008,022,129,048,016,,,,004,
